maj_label,tweet_id
normal,850039928788353024
normal,850285283018907648
normal,849392386979581952
normal,850834468390584320
normal,850290827888910336
normal,848829939214417920
normal,848012041545592833
normal,847868623263866880
normal,850763995690782721
normal,849541213455876096
normal,847944391595569152
normal,849702576719265792
normal,850063819539927041
normal,850740906051239936
normal,850334192768393216
normal,849019244922712064
normal,848603459355942912
normal,850571439388246016
normal,848580277442052096
normal,849955057059672064
normal,850213371672580096
normal,850032366475194369
normal,849844570720305158
normal,849811410557308929
normal,850130722891464704
normal,847694138455711744
normal,848442154825400320
normal,847554669454950401
normal,848997908481486849
normal,848524472239833088
normal,848885182367248384
normal,847535606364119040
normal,848091641021964290
normal,849955279349309441
normal,848849572738846720
normal,848647340176965633
normal,850328605989249024
normal,847942533535674368
normal,850335635617357824
normal,848493014947319808
normal,848534899283841025
normal,847672852371218433
normal,850449380956155909
normal,849218071705157632
normal,847525930092437504
normal,849316864329121794
normal,848178651887742976
normal,848427978065424384
normal,849301743888470019
normal,848843587467038721
normal,848610048641187840
normal,848695956354846720
normal,848716965635964928
normal,850658190198833153
normal,849192637462704128
normal,849365488912281600
normal,850740289476100096
normal,847554208077406210
normal,848236159960526848
normal,848206481073819650
normal,850505618196754432
normal,848837723830059008
normal,848661378500046848
normal,850762938726133760
normal,848985006810828800
normal,849760831432773632
normal,849675540248186880
normal,848542797166596096
normal,849904851253428224
normal,849450855589924864
normal,848931709802487808
normal,849354969593589760
normal,849014698297241604
normal,847849495463383044
normal,850045452699533314
normal,849975923734663171
normal,849071375943962624
normal,847798522124656640
normal,848948830955548672
normal,850045729511026689
normal,850244149475287041
normal,850332594747191298
normal,850127942072061952
normal,850692793177698304
normal,848160243083300864
normal,848837522490785792
normal,848114973960286208
normal,849260971050770436
normal,847626291415089152
normal,850076314375729153
normal,850125266110353408
normal,850764717136257026
normal,847997202098262016
normal,847872136320397312
normal,848439243982745600
normal,847860820117569536
normal,850265406195474432
normal,849149113178267648
normal,847506011325902848
normal,850786682706198528
normal,849684558014324736
normal,849388272392564736
normal,848332834507038720
normal,847588572010033152
normal,848620324652494849
normal,848928341780439040
normal,849737292986150916
normal,849745329280995330
normal,849680414029434881
normal,847885998524596225
normal,850528196105732098
normal,850707708118478848
normal,849726723356635138
normal,849659723519578114
normal,850574186674311168
normal,848910079768358912
normal,850427016935604226
normal,848730794264862720
normal,849917748729843712
normal,850389888956473344
normal,849627075078238210
normal,847642867287834626
normal,848732983691444224
normal,848906011280887809
normal,849989873997971456
normal,847898057123483648
normal,850159936210255872
normal,847955225495220224
normal,848279164159483904
normal,849111104378687488
normal,849284245235388416
normal,850558629979840512
normal,850181381711740928
normal,849943321384374272
normal,847879912572801028
normal,849049372604203008
normal,850189162137489408
normal,850644827146518528
normal,848570982889644032
hateful,850177611007500288
hateful,848984788736278529
hateful,849757187098288128
hateful,849083468755738624
hateful,848768363081986048
hateful,850607928252014592
hateful,848538971948953600
hateful,848896062421049344
hateful,847646134671523840
hateful,849412217665617920
hateful,849272606050177025
hateful,848610491886862337
hateful,849115122538885121
hateful,850045440124895232
hateful,847849415805210625
hateful,850786460370427904
hateful,848673994966478849
hateful,847702250248122368
hateful,850775039305588737
hateful,847668192512049152
hateful,608101919068807168
hateful,847405578741727232
hateful,848215578527531008
hateful,847792578573594624
hateful,850394204895412225
hateful,850248188581650433
hateful,849335625480232960
hateful,848240144478089218
hateful,849266423662882816
hateful,850801207576862720
hateful,849877441480937472
hateful,849553620219699204
hateful,850805527709929482
hateful,848026167936528384
hateful,850822464296898560
hateful,849982303245815808
hateful,849505029216227328
hateful,850490816502124553
hateful,849783191254814725
hateful,849186090137210880
hateful,848697025906397184
hateful,848999162586820611
hateful,849806452856324101
hateful,849625355413471233
hateful,850394204895412225
hateful,848544931153096705
hateful,850396791577223168
hateful,847980685012946944
hateful,849296400336683010
hateful,849390566664278016
hateful,848308318799937536
hateful,850113979238232065
hateful,849106893280874498
hateful,849657760597893120
hateful,848516659547688960
hateful,848733675789234176
hateful,848839783224930306
hateful,848703233493266433
hateful,848729720514633728
hateful,849106893280874498
hateful,847509513594839041
hateful,848194124658470912
hateful,850372990114160640
hateful,849345180109033472
hateful,848831977625202688
hateful,849279268869857280
hateful,849919803955523584
hateful,849296400336683010
hateful,850781443999625216
hateful,847570863687905280
hateful,849316180670259205
hateful,849403803862540288
hateful,849747065714466817
hateful,848630692980416513
hateful,849820671555358721
hateful,849836632656171008
hateful,850383018661380096
hateful,848700318418321408
hateful,848475126240817153
hateful,850353599821602818
hateful,847500390979452928
hateful,849872685115068417
hateful,849675850622656512
hateful,849686336235810816
hateful,849656217102426113
hateful,848409565070798848
hateful,847773821851639808
hateful,848922184546385920
hateful,847646134671523840
hateful,848454981023936512
hateful,847805769873534976
hateful,848913703642836992
hateful,847467478275964928
hateful,848640356681998338
hateful,849479738498457601
hateful,849854511225028608
hateful,848749546985459712
hateful,850762859059580928
hateful,849342311188373505
hateful,849620150265548800
hateful,849144696547016706
hateful,849983884523655168
hateful,850775039305588737
hateful,850283630446432256
hateful,849958748064010240
hateful,848272574933086208
hateful,848759395215265792
hateful,849347060071620608
hateful,850379045162405889
hateful,848708358907494400
hateful,848568225042399232
hateful,848216945858097153
hateful,848221924526366722
hateful,848915814988173313
hateful,849405670365556736
hateful,850136129361805314
hateful,849985113446273024
hateful,849747065714466817
hateful,850840432682598401
hateful,850288667818172416
hateful,847482284181606401
hateful,849644372375343104
hateful,849972392118034432
hateful,847532125071044609
hateful,848626179867365377
hateful,849747065714466817
hateful,849350709665574913
hateful,850392820745736192
hateful,850048506136014848
hateful,848520118539661314
hateful,848045541439287296
hateful,850506394122022913
hateful,848225036695740417
hateful,847633790805565440
hateful,850436989472190464
hateful,849657760597893120
hateful,847430589439385601
hateful,847901299341504512
hateful,848876219173154816
hateful,847500357433507840
hateful,850607928252014592
hateful,847898614974296067
hateful,848415655221108736
hateful,849093408610287617
hateful,850100601195307013
hateful,848675500721676290
hateful,850531840976838656
hateful,848082442946621441
hateful,849097581951102976
hateful,848537315219603456
hateful,847572050659160069
hateful,850063404329054208
hateful,739642268991127556
hateful,849674709763358720
hateful,849853042077966337
hateful,850130932615000065
hateful,847773243041882113
hateful,849499205274095617
hateful,850353599821602818
hateful,849733492946550784
hateful,850188176199233537
hateful,848578067043889153
hateful,848261782972108801
hateful,848480281073860608
hateful,850777262290911233
hateful,849806452856324101
hateful,849839634020528128
hateful,848475126240817153
hateful,848692642858901506
hateful,849188887742349312
hateful,849106893280874498
hateful,848457880579604480
hateful,847670503577853953
hateful,849523790350606337
hateful,849783191254814725
hateful,848015040464736256
hateful,847467478275964928
hateful,848140454361145344
hateful,850437859203002368
hateful,849328743554457600
hateful,850195315177029632
hateful,848183534049267713
hateful,848520118539661314
hateful,850157792925241346
hateful,847550282217246721
hateful,847620742346809344
hateful,849479738498457601
hateful,848267453675298818
hateful,849125987212242944
hateful,850600292022456320
hateful,850151446972641281
hateful,847488839882899461
hateful,836643022968340480
hateful,847698160793169922
hateful,849615934998315009
hateful,848911430321446912
hateful,848277163476439040
hateful,849127482821357568
hateful,849709971298291713
normal,848252408731971585
normal,849728174560874502
normal,850671989442322432
normal,848312961886072832
normal,849784785085931522
normal,850103506082164738
normal,848326144571080704
normal,847824627464273920
normal,848702881138126848
normal,849778049033940994
normal,850532151342878721
normal,847631886612480000
normal,849501858339078144
normal,849737452365459456
normal,847525057685606401
normal,849883913279418369
normal,847985382524432384
normal,847855992469671938
normal,850174142343249926
normal,848691363617099778
normal,849260404824051712
normal,849883187673153537
normal,848280783173410816
normal,847921163548471297
normal,848062620649259009
normal,847921494906818561
normal,847921549445410816
normal,850079850174054403
normal,847433340843991045
normal,849531113609605126
normal,849463979575529472
normal,848776726058586112
normal,849310094739226624
normal,847956060145156097
normal,848469719778643969
normal,847524466296893444
normal,850768747824533504
normal,847460951922290688
normal,849398489679355905
normal,847499556313010176
normal,850275208267046913
normal,850750255167655936
normal,848169965488410625
normal,849822517070102528
normal,847535321160044544
normal,850014007998152705
normal,847985416087126017
normal,848398756382945280
normal,848257156671557632
normal,849632020150071297
normal,850006340810493952
normal,847956387334369280
normal,849615775602167814
normal,847908710651383808
normal,849944470632054784
normal,849168109151940608
normal,849422166554800130
normal,850810216946036736
normal,849311583717261314
normal,847750245664473088
normal,847482900748488704
normal,847464466774134784
normal,848187917096947718
normal,850180043720577024
normal,847540387862507520
normal,849260572608798721
normal,849934005830942720
normal,849533596624969728
normal,848067603482505217
normal,850083495057567744
normal,849977127487377412
normal,849711237994868737
normal,850049491818250241
normal,849650504468750338
normal,850441617316208640
normal,848799400495206400
normal,849334123898560512
normal,850607053211095040
normal,849728791136137216
normal,849623438595588100
normal,849071271073546240
normal,849705126868787200
normal,849990800901644289
normal,850068248758562820
normal,848258779850223616
normal,850760665434345476
normal,850115187197739012
normal,847800887703719940
normal,848362366597246977
normal,850065958643220480
normal,849415287892054017
normal,847539939051008001
normal,847824526801072128
normal,849601833739976704
normal,848634677586010113
normal,847451690919804937
normal,847445453973053443
normal,848891759056666626
normal,848029850568753156
normal,848803565430689793
normal,850345957799735299
normal,848334889707614208
normal,850063081350852609
normal,848938491987673089
normal,849326121170632705
normal,849750337259024384
normal,848653057034522624
normal,849315538933354497
normal,848203209520893952
normal,847658742732570627
normal,847509664598298624
normal,848152835950874624
normal,849911901870071808
normal,847958278969733120
normal,847668343498723328
normal,848028512585908224
normal,850058413086322688
normal,848916421543251968
normal,849651041322717184
normal,849737771149340672
normal,848894082688712704
normal,847609258350747648
normal,847780927002599425
normal,847447937009410049
normal,847798954133790720
normal,848638523750088708
normal,849933192148598784
normal,849446984243130369
normal,849670280612106240
normal,849195787364048897
normal,849770478327738368
normal,849266276862091265
normal,850702335240269824
normal,848241696458633217
normal,849279765731213313
normal,847926196725661696
normal,850247924332216320
normal,849277442082697216
normal,850543580846411776
normal,850074733118984196
normal,847791429547999232
normal,848867440469651458
normal,849341226612645889
normal,850728746772557824
normal,850569065403891712
normal,849080657917693952
normal,848151632173043713
normal,848633201195175937
normal,849525417706958848
normal,848362605672615936
normal,849279983826518016
normal,849683081598578688
normal,849039000094617604
normal,847894336788283392
normal,847463619507830785
normal,849475656496885760
normal,848306607524126721
normal,849161222117359616
normal,849648138868621313
normal,849398389053816836
normal,849285977474564098
normal,850282946762244099
normal,849426637657710592
normal,848879754946244608
normal,850352488322482178
normal,849209301436477440
normal,848650406229983232
normal,850807217997709312
normal,847856101521600514
normal,848742727030329344
normal,848184532281028609
normal,849285679704092672
normal,850379243813036032
normal,848630177097764865
normal,847783619745767424
normal,850416589870649344
normal,847747729094606849
normal,850130555119300608
normal,849980625536688131
normal,848975313799331841
normal,849187059034013697
normal,848537013200584704
normal,848691065812996096
normal,848075622979035136
normal,848898335742332930
normal,849240016328941569
normal,849301873924481026
normal,849340742501900290
normal,849674319710105610
normal,850560584521273344
normal,849041403443204097
normal,847642733065814016
normal,848298135021604865
normal,848210163685359616
normal,850369181686140931
normal,847430140564955136
normal,849297230813159428
normal,848752587864240128
normal,849297553757790208
normal,849885247063941120
normal,848186637829976064
normal,850343667709743105
normal,847453066630537217
normal,848190546917175296
normal,849943715678490625
normal,849099255453294592
normal,850641689802715137
normal,848296721532760066
normal,850526333851508737
normal,850589839787311104
normal,848115015911563265
normal,847508838320394240
normal,850084111591067650
normal,848936952695058432
normal,849293346896039936
normal,850247836260114433
normal,848215427528273921
normal,848329235777368064
normal,849435848345047040
normal,850118748178698241
normal,848926114592456704
normal,847807225276092417
normal,849048110114508800
normal,849594191747448835
normal,850531169879953408
normal,847780918601363457
normal,848509095917363201
normal,848697998972518401
normal,847929153710174211
normal,850748032173850624
normal,849356827657744384
normal,849785548453498881
normal,850404296378032128
normal,847744017139761153
normal,849028480801144833
normal,847851932387610626
normal,848588372478238720
normal,850800330950324225
normal,847800174676070400
normal,849607298926432256
normal,850108967061729283
normal,848137035999260673
normal,850300063746273283
normal,847553033668096000
normal,850078721935593473
normal,848779754341670913
normal,849188535403982848
normal,847938276308770816
normal,850680847833411588
normal,849721593706237952
normal,850716272925040640
normal,847581190030753792
normal,849846135200129025
normal,849334564317126656
normal,848707448756215808
normal,848083562829983744
normal,850436407961276416
normal,847854440556122112
normal,849938569233825792
normal,849358102747107329
normal,850283697555230721
normal,850015333419188224
normal,847641386690125830
normal,848938680723091458
normal,847612194355257344
normal,847408158213455872
normal,847757904463712256
normal,848240744368283648
normal,849052996482813952
normal,848568013305544704
normal,850098598733807616
normal,847682239202639873
normal,850671955888013316
normal,848810557314674688
normal,848992309110853634
normal,847402865031225345
normal,848884590995550208
normal,849536108987908097
normal,850064771667959809
normal,850570881570971648
normal,848881122301923328
normal,848977176036655108
normal,849695698073391107
normal,850417571358789632
normal,848516737956007937
normal,849279103014379520
normal,849669571770556416
normal,849379405625479169
normal,849157673719386114
normal,847982496872615936
normal,847643861321105413
normal,848247245522706432
normal,849336850195988480
normal,849865609345150976
normal,849437815511412736
normal,849974237607718913
normal,849719907604475904
normal,850698551969554432
normal,848308968891981824
normal,849371050567766017
normal,848479337338871809
normal,848893164152918023
normal,850647146588061697
normal,848416406018412545
normal,848216383829790722
normal,847850858616246272
normal,850254291298246658
normal,847474495325589504
normal,847557307697430528
normal,847764585981411328
normal,847578665089216513
normal,850372050573250560
normal,849787674957410309
normal,848248596076081152
normal,848848654177902594
normal,849609337354014721
normal,849706565535969280
normal,847561330038984704
normal,850096694511509505
normal,849035820811952128
normal,847520443951185920
normal,848912994805309441
normal,849845820589395968
normal,850180345727156224
normal,848065556670365696
normal,847721707632599043
normal,849339232590147589
normal,848831449155469312
normal,850083893499891713
normal,848962042988023810
normal,850819125614186501
normal,850013869573640192
normal,847523375773876225
normal,848500803799330816
normal,847719681787969536
normal,847963492476829696
normal,849826614896726018
normal,848955332139274240
normal,848078290581676032
normal,847495005480538112
normal,850165275576213504
normal,849331489892388865
normal,849305892055109636
normal,848365701068935168
normal,848032803325329409
normal,848487390398136321
normal,850029833124012032
normal,848992413951467520
normal,850018424587669504
normal,848989385676795904
normal,848032195180679168
normal,847524197828112386
normal,848755079272210432
normal,847859628910272512
normal,850421375584043009
normal,848609725671497729
normal,850363733255827457
normal,848234729719701504
normal,849709224728838144
normal,850358360381603842
normal,850310989891371008
normal,849122072479399937
normal,849803189713088512
normal,848793943693299712
normal,848227444234604545
normal,849349101762351104
normal,850611251726110720
normal,849653025232875520
normal,848170607195942916
normal,847562688976781312
normal,847438478862401536
normal,850666331330539521
normal,848475671533899776
normal,849525275134230528
normal,850700842067820544
normal,848586409548165121
normal,850015501166280704
normal,847710349427998721
normal,847430845212246016
normal,850710707066642432
normal,847614480259272706
normal,849437568026464257
normal,850558638372646912
normal,850840554338308096
normal,847877114972053505
normal,849619659557089281
normal,850741367408078853
normal,849240087606906885
normal,848756643751895040
normal,847557936822071296
normal,847521630951784449
normal,849973507802800128
normal,850473535936057345
normal,850200256054677505
normal,849827793470980097
normal,847449309637337088
normal,850554456638869504
normal,847441167411159041
normal,850309798704816129
normal,850682387109339136
normal,850141196060172290
normal,847991904671219712
normal,850779887917047808
normal,849520757864529920
normal,847632624780587009
normal,849108722022481920
normal,848908188149846016
normal,849589275985297408
normal,847458414364053508
normal,847400251963068416
normal,848664692029628418
normal,848299032606892033
normal,850088935057481729
normal,848852957546373121
normal,850073835546312704
normal,847533697939247106
normal,849053185247371264
normal,847746164615135233
normal,850000187783348224
normal,849511547160461312
normal,847603155638468610
normal,850669862930087936
normal,848862700931362816
normal,850687189616922626
normal,849187272939499520
normal,850286864250454016
normal,849552479373152258
normal,848691585898471425
normal,847531848255365120
normal,848278807673024513
normal,847447458858717186
normal,849202682795446272
normal,848842526316527616
normal,849384120002244608
normal,850409723794817024
normal,847410741929848834
normal,849751780133142530
normal,848811085826228224
normal,849728665307009030
normal,848182175082045441
normal,848359594141204480
normal,848567908452233216
normal,848879079667503104
normal,850794601552195584
normal,850321349830746113
normal,848628658751156224
normal,849714807326601216
normal,848573109393276932
normal,848550703413026816
normal,849659908102475776
normal,848177536198598661
normal,847496209258299392
normal,848898956469948416
normal,847967900690460672
normal,847993905362554880
normal,848585218357288960
normal,849092460685004800
normal,850293575149535233
normal,850271450174939136
normal,850742294382882819
normal,850554939004682240
normal,850642029516210176
normal,847714757658370050
normal,849579901724315648
normal,847573497689677824
normal,848924067797381126
normal,850781267838722048
normal,847945226278797312
normal,849402746931380224
normal,848376945976909824
normal,848981005444763648
normal,850294644709707776
normal,850211861727387650
normal,849217367053705216
normal,848935929263910912
normal,850072472426774528
normal,849154024704278530
normal,849397529208815618
normal,850210548914323456
normal,848326635313135616
normal,849250267182895104
normal,850040138503770112
normal,850065388247277568
normal,850479579928121345
normal,849909125240823808
normal,849827294373957632
normal,848480411089080320
normal,847747657783169031
normal,850271341139836929
normal,848634581108621313
normal,850703920661880832
normal,849151596206280704
normal,848291075987054592
normal,849944093136269312
normal,848883341071761408
normal,848295786211364865
normal,849637762160615425
normal,849911843158204416
normal,849212233242390528
normal,849973981771857921
normal,847886166280073218
normal,850471568807415808
normal,848721080244195328
normal,848097353668198400
normal,849248379737690112
normal,848022753789841409
normal,849911759276171265
normal,849297373427904512
normal,850359912249126913
normal,848967239734890496
normal,849616543159918592
normal,850590464751304704
normal,847590660806979585
normal,849088958436962308
normal,849734952556089344
normal,849692476868673536
normal,850835676358746113
normal,849364025091686401
normal,850730718070165505
normal,847402059716476931
normal,849656363898642432
normal,848187837396725760
normal,848624619657605120
normal,849981082703409154
normal,847650656127139841
normal,847876993341206528
normal,847811209877487620
normal,848518709262131202
normal,847992592532987905
normal,849944189618069505
normal,849458606659567616
normal,847933356394369024
normal,848897249413353472
normal,848240853386657792
normal,849956944513187840
normal,848310273350004736
normal,849042556856020993
normal,849621836400910336
normal,849736026302107649
normal,849864246171238400
normal,847724601689776130
normal,847843254364237824
normal,848314933192253440
normal,848200286086758400
normal,849602521618198528
normal,850168735885398016
normal,847872887113437185
normal,848952857487441920
normal,849370324965765121
normal,848962118493900802
normal,850113454933454850
normal,849678899898458112
normal,850672706659926016
normal,849699753973755909
normal,848999816923291649
normal,847604996900139008
normal,848200810366369793
normal,849661690643972097
normal,847778917934964736
normal,849906478643380224
normal,850403256199204868
normal,849706259322347520
normal,814244694960041985
normal,850163216160346114
normal,847956894832570368
normal,847970056541794304
normal,848506378012545030
normal,847463846008586240
normal,848700112931049472
normal,849645815236833283
normal,848084405872545796
normal,847440932538646528
normal,849548217968709632
normal,848908095870967808
normal,850772799522304000
normal,850064385808707584
normal,849337278044545024
normal,850744513173770240
normal,849676840491003910
normal,849256533468880899
normal,848928824133898241
normal,850466250438320128
normal,850080680650395653
normal,848360969885691904
normal,849938539903160320
normal,849555507673223168
normal,847826586208534528
normal,848636602758955008
normal,848208662120103936
normal,847732914804580353
normal,850588996757581824
normal,850727912097501184
normal,850042185332424704
normal,849485676676612096
normal,849200203974549504
normal,848271652190396416
normal,850231063230074880
normal,847850506319941637
normal,848846498318004224
normal,848503018387591168
normal,849201596504264704
normal,850792844134449153
normal,848150864606838784
normal,849615087740608512
normal,849324707694432258
normal,847411996026851329
normal,850000900806422529
normal,850107742329110529
normal,849317518665797633
normal,848589253281841152
normal,848572908079382528
normal,850015811536396288
normal,848962823157936128
normal,850630667180396544
normal,850325468628660224
normal,850834426456133638
normal,849538101315817474
normal,847544187914289152
normal,848698158351867905
normal,849794360677773312
normal,848006538593751040
normal,848671650384146432
normal,849261197543133185
normal,850440757450330114
normal,847995457255112708
normal,849050702186000384
normal,847632079525249025
normal,849705500178513920
normal,847578962872082432
normal,850454695143407616
normal,849272891258544128
normal,847439837825122304
normal,848913414240047104
normal,848148943624183808
normal,850663084956020737
normal,849962254506364928
normal,849796894054379520
normal,847995549529718785
normal,850042978081091584
normal,847823323039907840
normal,848721747142639620
normal,850653429643055104
normal,847584235124793345
normal,850358213547614209
normal,848893751334494208
normal,849322908329684993
normal,850348663113207808
normal,849451002403184640
normal,848668039084224515
normal,849338859276120064
normal,848884599358984192
normal,849369867774029824
normal,849146453968785408
normal,848743935002505218
normal,849250875377897473
normal,849780196534353920
normal,850395974862344192
normal,849409621391532037
normal,850393240201252864
normal,847983868397445120
normal,848821579941257216
normal,850202390972080128
normal,848304233539489792
normal,849673082377842688
normal,850415985899208705
normal,850119712855932928
normal,849769127774441472
normal,849238883845853184
normal,848531896153686022
normal,848558261548834817
normal,849169854003372032
normal,849423672309940224
normal,849290192771067906
normal,850804885952114688
normal,848861857871953921
normal,848904119662370816
normal,850580327126900736
normal,849381200787628033
normal,847646105298796545
normal,849928578439405570
normal,849249688360542208
normal,849605084316971009
normal,849749552953536514
normal,850843121227378688
normal,847430589367992320
normal,848919525349244928
normal,849939496200278017
normal,849733799155965954
normal,847894466799259648
normal,849009581241937920
normal,850442187716390912
normal,849101667199070210
normal,850351385233305600
normal,848899057141653504
normal,849298438751694851
normal,847989123843407873
normal,850003589359706114
normal,848912818653077505
normal,848137459632353286
normal,850004042336137219
normal,849707161106173952
normal,850473959560589312
normal,850536211454283776
normal,849296685570412548
normal,850790398855454720
normal,847594637003034624
normal,850233806313242624
normal,847804352177852416
normal,849748290438647808
normal,847933092161617920
normal,849988326291644417
normal,850010254108655616
normal,848009575303270402
normal,849684394449285132
normal,847902293366276098
normal,849254184658624512
normal,847575246701871104
normal,849158088951123968
normal,850424005404315650
normal,849894612932100096
normal,847520204854657024
normal,848385573655949312
normal,850776016578531328
normal,850757037352865792
normal,849041839621640196
normal,848078561395093504
normal,850432821848145920
normal,847805270742884353
normal,850406171248922624
normal,847902641514479616
normal,847933608040034305
normal,850096354789642240
normal,850290601392209920
normal,850724716037984257
normal,850089589352136705
normal,848172859541397505
normal,848286466467913729
normal,850028570638303232
normal,850711470430183424
normal,849701335234527232
normal,849896118708310016
normal,850030499997286401
normal,850384511867265025
normal,848027765987315712
normal,848189615769083904
normal,849302482090119169
normal,847985973933821953
normal,848771013420523521
normal,847501749917147141
normal,849118264059977730
normal,848203998054146049
normal,847409835960225795
normal,849723846055927808
normal,848896750282735620
normal,848207953274339329
normal,849765357070012416
normal,849510796396818432
normal,849607768684322818
normal,848174717613821952
normal,850201833133850624
normal,847459580414115842
normal,849704438998720514
normal,850703367030657024
normal,847455071537213440
normal,849443515570556930
normal,849012135573073920
normal,849981904807972865
normal,849140015733108736
normal,849099771381993476
normal,847440487917142017
normal,850652964091985920
normal,850111877900189696
normal,847967372191334401
normal,848617409615351809
normal,850438278629040128
normal,849553628608311296
normal,848697864784162817
normal,849325089376137216
normal,848601639032422405
normal,850419051927142400
normal,849620200609763331
normal,847978436782170112
normal,847852909643616260
normal,849599564646449152
normal,847913727068323840
normal,848199858292834304
normal,849319368341291012
normal,849813813868277765
normal,847865991665074176
normal,848841142179332096
normal,847896966596055042
normal,848375264086249472
normal,850158363375751168
normal,850599029536948224
normal,848562179028639744
normal,849972987709280257
normal,848868291930185728
normal,847893997033054212
normal,849603410819256320
normal,850023994652852225
normal,850538518321483776
normal,849300489783177216
normal,848754164897271808
normal,850842462738419713
normal,847507525469470720
normal,847773540837462019
normal,849933355722301440
normal,847886422128422913
normal,850033498916360192
normal,848270117083467777
normal,847835616511479808
normal,849735929824759809
normal,848251049777475585
normal,848342380709380097
normal,849250384623357954
normal,849339803015544835
normal,848946494736662529
normal,848251448232210433
normal,849322765740118018
normal,850768311621234691
normal,848688024930189313
normal,849130414958493697
normal,849842033162190849
normal,848727690458877956
normal,849782985759109121
normal,850347241281867776
normal,849998711388295170
normal,848390330001051648
normal,849019240749293572
normal,850305302402449409
normal,847779261847150593
normal,849742326138376194
normal,848473796663279616
normal,849728136828903424
normal,847798597601165312
normal,848853435680260097
normal,849355653290315776
normal,850118328718954496
normal,847824447084122113
normal,847565964728295424
normal,847849399023800320
normal,849636503881777154
normal,847645690046029824
normal,847793426019962881
normal,847446708074303488
normal,850748912994570240
normal,850408209680650243
normal,849123448232300544
normal,849067320030920706
normal,850709373290774530
normal,850718441354952704
normal,850519262271873024
normal,849722877163077633
normal,849335822621061122
normal,847746416248184832
normal,847531206526865415
normal,849639972537815040
normal,848936269002547201
normal,849021639887028226
normal,848472739690229760
normal,848154463324049408
normal,848928186582695936
normal,847997680236326913
normal,849339303864008706
normal,849171120683196416
normal,850070085850902528
normal,850138629146017792
normal,848572148906110976
normal,849664102398132224
normal,848151984490258432
normal,848533594834214912
normal,850438463182786563
normal,849304352745455617
normal,850521619458031618
normal,847509253547974659
normal,850606998689386496
normal,847684760017149952
normal,847503436056743936
normal,850248121464442882
normal,850596848473694209
